subprod_id,prod_id,valor_vivienda,aforo,plazo,ingresos_requeridos,tasa_interes,tipo_tasa_id,cat,cat_incluye_iva,monto_pago,avaluo,comision_por_apertura,gastos_notariales,desembolso_inicial
661,21,6000000,85.0,120,109549.0,10.0,0,11.9,0,71207.0,20300.0,"",35700.0,377300.0
662,21,6500000,85.0,120,118633.0,10.0,0,11.9,0,77111.0,20300.0,"",38675.0,407050.0
663,21,7000000,85.0,120,127717.0,10.0,0,11.9,0,83016.0,20300.0,"",41650.0,436800.0
664,21,7500000,85.0,120,136802.0,10.0,0,11.9,0,88921.0,22040.0,"",44625.0,468290.0
665,21,8000000,85.0,120,145886.0,10.0,0,11.9,0,94826.0,22040.0,"",47600.0,498040.0
666,21,8500000,85.0,120,154971.0,10.0,0,11.9,0,100731.0,22040.0,"",50575.0,527790.0
667,21,9000000,85.0,120,164055.0,10.0,0,11.9,0,106636.0,22040.0,"",53550.0,557540.0
668,21,9500000,85.0,120,173140.0,10.0,0,11.8,0,112541.0,22040.0,"",56525.0,587290.0
669,21,10000000,85.0,120,182224.0,10.0,0,11.8,0,118446.0,22040.0,"",59500.0,617040.0
670,21,400000,85.0,180,6592.0,10.25,0,13.5,0,4285.0,1914.0,"",2380.0,25714.0
671,21,1500000,85.0,180,23247.0,10.25,0,12.4,0,15110.0,5626.0,"",8925.0,94876.0
672,21,2000000,85.0,180,30817.0,10.25,0,12.2,0,20031.0,5626.0,"",11900.0,124626.0
673,21,2500000,85.0,180,38387.0,10.25,0,12.2,0,24952.0,8874.0,"",14875.0,157624.0
674,21,3000000,85.0,180,45958.0,10.25,0,12.1,0,29873.0,8874.0,"",17850.0,187374.0
675,21,3500000,85.0,180,53528.0,10.25,0,12.1,0,34793.0,12180.0,"",20825.0,220430.0
676,21,4000000,85.0,180,61099.0,10.25,0,12.1,0,39714.0,12180.0,"",23800.0,250180.0
677,21,4500000,85.0,180,68669.0,10.25,0,12.1,0,44635.0,14790.0,"",26775.0,282540.0
678,21,5000000,85.0,180,76239.0,10.25,0,12.0,0,49556.0,14790.0,"",29750.0,312290.0
679,21,5500000,85.0,180,83810.0,10.25,0,12.0,0,54476.0,20300.0,"",32725.0,347550.0
680,21,6000000,85.0,180,91380.0,10.25,0,12.0,0,59397.0,20300.0,"",35700.0,377300.0
681,21,6500000,85.0,180,98951.0,10.25,0,12.0,0,64318.0,20300.0,"",38675.0,407050.0
682,21,7000000,85.0,180,106521.0,10.25,0,12.0,0,69239.0,20300.0,"",41650.0,436800.0
683,21,7500000,85.0,180,114092.0,10.25,0,12.0,0,74159.0,22040.0,"",44625.0,468290.0
684,21,8000000,85.0,180,121662.0,10.25,0,12.0,0,79080.0,22040.0,"",47600.0,498040.0
685,21,8500000,85.0,180,129232.0,10.25,0,12.0,0,84001.0,22040.0,"",50575.0,527790.0
686,21,9000000,85.0,180,136803.0,10.25,0,12.0,0,88922.0,22040.0,"",53550.0,557540.0
687,21,9500000,85.0,180,144373.0,10.25,0,12.0,0,93843.0,22040.0,"",56525.0,587290.0
688,21,10000000,85.0,180,151944.0,10.25,0,12.0,0,98763.0,22040.0,"",59500.0,617040.0
689,21,400000,85.0,240,6025.0,10.25,0,13.3,0,3916.0,1914.0,"",2380.0,25714.0
690,21,1500000,85.0,240,21122.0,10.25,0,12.2,0,13729.0,5626.0,"",8925.0,94876.0
691,21,2000000,85.0,240,27984.0,10.25,0,12.1,0,18190.0,5626.0,"",11900.0,124626.0
692,21,2500000,85.0,240,34847.0,10.25,0,12.1,0,22650.0,8874.0,"",14875.0,157624.0
693,21,3000000,85.0,240,41709.0,10.25,0,12.0,0,27111.0,8874.0,"",17850.0,187374.0
694,21,3500000,85.0,240,48571.0,10.25,0,12.0,0,31571.0,12180.0,"",20825.0,220430.0
695,21,4000000,85.0,240,55433.0,10.25,0,12.0,0,36032.0,12180.0,"",23800.0,250180.0
696,21,4500000,85.0,240,62296.0,10.25,0,12.0,0,40492.0,14790.0,"",26775.0,282540.0
697,21,5000000,85.0,240,69158.0,10.25,0,11.9,0,44953.0,14790.0,"",29750.0,312290.0
698,21,5500000,85.0,240,76020.0,10.25,0,11.9,0,49413.0,20300.0,"",32725.0,347550.0
699,21,6000000,85.0,240,82882.0,10.25,0,11.9,0,53874.0,20300.0,"",35700.0,377300.0
700,21,6500000,85.0,240,89745.0,10.25,0,11.9,0,58334.0,20300.0,"",38675.0,407050.0
701,21,7000000,85.0,240,96607.0,10.25,0,11.9,0,62794.0,20300.0,"",41650.0,436800.0
702,21,7500000,85.0,240,103469.0,10.25,0,11.9,0,67255.0,22040.0,"",44625.0,468290.0
703,21,8000000,85.0,240,110331.0,10.25,0,11.9,0,71715.0,22040.0,"",47600.0,498040.0
704,21,8500000,85.0,240,117194.0,10.25,0,11.9,0,76176.0,22040.0,"",50575.0,527790.0
705,21,9000000,85.0,240,124056.0,10.25,0,11.9,0,80636.0,22040.0,"",53550.0,557540.0
706,21,9500000,85.0,240,130918.0,10.25,0,11.9,0,85097.0,22040.0,"",56525.0,587290.0
707,21,10000000,85.0,240,137780.0,10.25,0,11.9,0,89557.0,22040.0,"",59500.0,617040.0
708,23,400000,70.0,60,11547.0,13.5,0,18.8,0,7506.0,1914.0,150.0,1960.0,21514.0
709,23,1500000,70.0,60,41830.0,13.5,0,17.6,0,27190.0,5626.0,1575.0,7350.0,79126.0
710,23,2000000,70.0,60,55595.0,13.5,0,17.3,0,36137.0,5626.0,2100.0,9800.0,103626.0
711,23,2500000,70.0,60,69360.0,13.5,0,17.3,0,45084.0,8874.0,2625.0,12250.0,131374.0
712,23,3000000,70.0,60,83125.0,13.5,0,17.2,0,54031.0,8874.0,3150.0,14700.0,155874.0
713,23,3500000,70.0,60,96890.0,13.5,0,17.2,0,62978.0,12180.0,3675.0,17150.0,183680.0
714,23,4000000,70.0,60,110654.0,13.5,0,17.1,0,71925.0,12180.0,4200.0,19600.0,208180.0
715,23,4500000,70.0,60,124419.0,13.5,0,17.1,0,80873.0,14790.0,4725.0,22050.0,235290.0
716,23,5000000,70.0,60,138184.0,13.5,0,17.1,0,89820.0,14790.0,5250.0,24500.0,259790.0
717,23,400000,70.0,120,8274.0,13.75,0,18.3,0,5378.0,1914.0,150.0,1960.0,21514.0
718,23,1500000,70.0,120,29553.0,13.75,0,17.1,0,19210.0,5626.0,1575.0,7350.0,79126.0
719,23,2000000,70.0,120,39226.0,13.75,0,16.9,0,25497.0,5626.0,2100.0,9800.0,103626.0
720,23,2500000,70.0,120,48899.0,13.75,0,16.9,0,31784.0,8874.0,2625.0,12250.0,131374.0
721,23,3000000,70.0,120,58571.0,13.75,0,16.8,0,38071.0,8874.0,3150.0,14700.0,155874.0
722,23,3500000,70.0,120,68244.0,13.75,0,16.8,0,44359.0,12180.0,3675.0,17150.0,183680.0
723,23,4000000,70.0,120,77917.0,13.75,0,16.7,0,50646.0,12180.0,4200.0,19600.0,208180.0
724,23,4500000,70.0,120,87589.0,13.75,0,16.7,0,56933.0,14790.0,4725.0,22050.0,235290.0
725,23,5000000,70.0,120,97262.0,13.75,0,16.7,0,63220.0,14790.0,5250.0,24500.0,259790.0
726,23,400000,70.0,180,7401.0,14.0,0,18.2,0,4811.0,1914.0,150.0,1960.0,21514.0
727,23,1500000,70.0,180,26281.0,14.0,0,17.1,0,17082.0,5626.0,1575.0,7350.0,79126.0
728,23,2000000,70.0,180,34862.0,14.0,0,16.9,0,22661.0,5626.0,2100.0,9800.0,103626.0
729,23,2500000,70.0,180,43444.0,14.0,0,16.9,0,28239.0,8874.0,2625.0,12250.0,131374.0
730,23,3000000,70.0,180,52026.0,14.0,0,16.8,0,33817.0,8874.0,3150.0,14700.0,155874.0
731,23,3500000,70.0,180,60608.0,14.0,0,16.8,0,39395.0,12180.0,3675.0,17150.0,183680.0
732,23,4000000,70.0,180,69190.0,14.0,0,16.7,0,44973.0,12180.0,4200.0,19600.0,208180.0
733,23,4500000,70.0,180,77771.0,14.0,0,16.7,0,50551.0,14790.0,4725.0,22050.0,235290.0
734,23,5000000,70.0,180,86353.0,14.0,0,16.7,0,56130.0,14790.0,5250.0,24500.0,259790.0
735,20,400000,82.0,60,11009.0,9.75,0,11.9,0,7156.0,1914.0,"",2800.0,101914.0
736,20,1500000,90.0,60,45243.0,9.75,0,11.7,0,29408.0,5626.0,"",10500.0,260626.0
737,20,2000000,90.0,60,60324.0,9.75,0,11.7,0,39211.0,5626.0,"",14000.0,345626.0
738,20,2500000,90.0,60,75405.0,9.75,0,11.7,0,49013.0,8874.0,"",17500.0,433874.0
739,20,3000000,90.0,60,90486.0,9.75,0,11.7,0,58816.0,8874.0,"",21000.0,518874.0
740,20,3500000,90.0,60,105567.0,9.75,0,11.7,0,68618.0,12180.0,"",24500.0,607180.0
741,20,4000000,90.0,60,120648.0,9.75,0,11.7,0,78421.0,12180.0,"",28000.0,692180.0
742,20,4500000,90.0,60,135729.0,9.75,0,11.7,0,88224.0,14790.0,"",31500.0,779790.0
743,20,5000000,90.0,60,150810.0,9.75,0,11.7,0,98026.0,14790.0,"",35000.0,864790.0
744,20,5500000,90.0,60,165891.0,9.75,0,11.7,0,107829.0,20300.0,"",38500.0,955300.0
745,20,6000000,90.0,60,180972.0,9.75,0,11.7,0,117632.0,20300.0,"",42000.0,1040300.0
746,20,6500000,90.0,60,196053.0,9.75,0,11.7,0,127434.0,20300.0,"",45500.0,1125300.0
747,20,7000000,90.0,60,211134.0,9.75,0,11.7,0,137237.0,20300.0,"",49000.0,1210300.0
748,20,7500000,90.0,60,226215.0,9.75,0,11.7,0,147040.0,22040.0,"",52500.0,1297040.0
749,20,8000000,90.0,60,241296.0,9.75,0,11.7,0,156842.0,22040.0,"",56000.0,1382040.0
750,20,8500000,90.0,60,256377.0,9.75,0,11.7,0,166645.0,22040.0,"",59500.0,1467040.0
751,20,9000000,90.0,60,271458.0,9.75,0,11.7,0,176447.0,22040.0,"",63000.0,1552040.0
752,20,9500000,90.0,60,286539.0,9.75,0,11.7,0,186250.0,22040.0,"",66500.0,1637040.0
753,20,10000000,90.0,60,301620.0,9.75,0,11.7,0,196053.0,22040.0,"",70000.0,1722040.0
754,20,400000,82.0,120,7017.0,10.0,0,11.9,0,4561.0,1914.0,"",2800.0,101914.0
755,20,1500000,90.0,120,28816.0,10.0,0,11.8,0,18731.0,5626.0,"",10500.0,260626.0
756,20,2000000,90.0,120,38422.0,10.0,0,11.8,0,24974.0,5626.0,"",14000.0,345626.0
757,20,2500000,90.0,120,48027.0,10.0,0,11.8,0,31218.0,8874.0,"",17500.0,433874.0
758,20,3000000,90.0,120,57632.0,10.0,0,11.8,0,37461.0,8874.0,"",21000.0,518874.0
759,20,3500000,90.0,120,67238.0,10.0,0,11.8,0,43705.0,12180.0,"",24500.0,607180.0
760,20,4000000,90.0,120,76843.0,10.0,0,11.8,0,49948.0,12180.0,"",28000.0,692180.0
761,20,4500000,90.0,120,86449.0,10.0,0,11.8,0,56192.0,14790.0,"",31500.0,779790.0
762,20,5000000,90.0,120,96054.0,10.0,0,11.8,0,62435.0,14790.0,"",35000.0,864790.0
763,20,5500000,90.0,120,105659.0,10.0,0,11.8,0,68679.0,20300.0,"",38500.0,955300.0
764,20,6000000,90.0,120,115265.0,10.0,0,11.8,0,74922.0,20300.0,"",42000.0,1040300.0
765,20,6500000,90.0,120,124870.0,10.0,0,11.8,0,81166.0,20300.0,"",45500.0,1125300.0
766,20,7000000,90.0,120,134476.0,10.0,0,11.8,0,87409.0,20300.0,"",49000.0,1210300.0
767,20,7500000,90.0,120,144081.0,10.0,0,11.8,0,93653.0,22040.0,"",52500.0,1297040.0
768,20,8000000,90.0,120,153686.0,10.0,0,11.7,0,99896.0,22040.0,"",56000.0,1382040.0
769,20,8500000,90.0,120,163292.0,10.0,0,11.7,0,106140.0,22040.0,"",59500.0,1467040.0
770,20,9000000,90.0,120,172897.0,10.0,0,11.7,0,112383.0,22040.0,"",63000.0,1552040.0
771,20,9500000,90.0,120,182503.0,10.0,0,11.7,0,118627.0,22040.0,"",66500.0,1637040.0
772,20,10000000,90.0,120,192108.0,10.0,0,11.7,0,124870.0,22040.0,"",70000.0,1722040.0
773,20,400000,82.0,180,5849.0,10.25,0,12.0,0,3802.0,1914.0,"",2800.0,101914.0
774,20,1500000,90.0,180,24007.0,10.25,0,11.9,0,15605.0,5626.0,"",10500.0,260626.0
775,20,2000000,90.0,180,32009.0,10.25,0,11.9,0,20806.0,5626.0,"",14000.0,345626.0
776,20,2500000,90.0,180,40012.0,10.25,0,11.9,0,26008.0,8874.0,"",17500.0,433874.0
777,20,3000000,90.0,180,48014.0,10.25,0,11.9,0,31209.0,8874.0,"",21000.0,518874.0
778,20,3500000,90.0,180,56016.0,10.25,0,11.9,0,36411.0,12180.0,"",24500.0,607180.0
779,20,4000000,90.0,180,64019.0,10.25,0,11.9,0,41612.0,12180.0,"",28000.0,692180.0
780,20,4500000,90.0,180,72021.0,10.25,0,11.9,0,46814.0,14790.0,"",31500.0,779790.0
781,20,5000000,90.0,180,80023.0,10.25,0,11.9,0,52015.0,14790.0,"",35000.0,864790.0
782,20,5500000,90.0,180,88025.0,10.25,0,11.9,0,57217.0,20300.0,"",38500.0,955300.0
783,20,6000000,90.0,180,96028.0,10.25,0,11.9,0,62418.0,20300.0,"",42000.0,1040300.0
784,20,6500000,90.0,180,104030.0,10.25,0,11.9,0,67620.0,20300.0,"",45500.0,1125300.0
785,20,7000000,90.0,180,112032.0,10.25,0,11.9,0,72821.0,20300.0,"",49000.0,1210300.0
786,20,7500000,90.0,180,120035.0,10.25,0,11.9,0,78023.0,22040.0,"",52500.0,1297040.0
787,20,8000000,90.0,180,128037.0,10.25,0,11.9,0,83224.0,22040.0,"",56000.0,1382040.0
788,20,8500000,90.0,180,136039.0,10.25,0,11.9,0,88426.0,22040.0,"",59500.0,1467040.0
789,20,9000000,90.0,180,144042.0,10.25,0,11.9,0,93627.0,22040.0,"",63000.0,1552040.0
790,20,9500000,90.0,180,152044.0,10.25,0,11.9,0,98829.0,22040.0,"",66500.0,1637040.0
791,20,10000000,90.0,180,160046.0,10.25,0,11.9,0,104030.0,22040.0,"",70000.0,1722040.0
792,20,400000,82.0,240,5302.0,10.25,0,11.9,0,3447.0,1914.0,"",2800.0,101914.0
793,20,1500000,90.0,240,21757.0,10.25,0,11.8,0,14142.0,5626.0,"",10500.0,260626.0
794,20,2000000,90.0,240,29010.0,10.25,0,11.8,0,18856.0,5626.0,"",14000.0,345626.0
795,20,2500000,90.0,240,36262.0,10.25,0,11.8,0,23571.0,8874.0,"",17500.0,433874.0
796,20,3000000,90.0,240,43515.0,10.25,0,11.8,0,28285.0,8874.0,"",21000.0,518874.0
797,20,3500000,90.0,240,50767.0,10.25,0,11.8,0,32999.0,12180.0,"",24500.0,607180.0
798,20,4000000,90.0,240,58020.0,10.25,0,11.8,0,37713.0,12180.0,"",28000.0,692180.0
799,20,4500000,90.0,240,65272.0,10.25,0,11.8,0,42427.0,14790.0,"",31500.0,779790.0
800,20,5000000,90.0,240,72525.0,10.25,0,11.8,0,47141.0,14790.0,"",35000.0,864790.0
801,20,5500000,90.0,240,79777.0,10.25,0,11.8,0,51855.0,20300.0,"",38500.0,955300.0
802,20,6000000,90.0,240,87030.0,10.25,0,11.8,0,56569.0,20300.0,"",42000.0,1040300.0
803,20,6500000,90.0,240,94282.0,10.25,0,11.8,0,61284.0,20300.0,"",45500.0,1125300.0
804,20,7000000,90.0,240,101535.0,10.25,0,11.8,0,65998.0,20300.0,"",49000.0,1210300.0
805,20,7500000,90.0,240,108787.0,10.25,0,11.8,0,70712.0,22040.0,"",52500.0,1297040.0
806,20,8000000,90.0,240,116040.0,10.25,0,11.8,0,75426.0,22040.0,"",56000.0,1382040.0
807,20,8500000,90.0,240,123292.0,10.25,0,11.8,0,80140.0,22040.0,"",59500.0,1467040.0
808,20,9000000,90.0,240,130545.0,10.25,0,11.8,0,84854.0,22040.0,"",63000.0,1552040.0
809,20,9500000,90.0,240,137797.0,10.25,0,11.8,0,89568.0,22040.0,"",66500.0,1637040.0
810,20,10000000,90.0,240,145050.0,10.25,0,11.8,0,94282.0,22040.0,"",70000.0,1722040.0
811,22,400000,85.0,60,11754.0,11.1,0,13.5,0,7640.0,1914.0,100.0,2380.0,25714.0
812,22,1500000,85.0,60,44078.0,11.1,0,13.7,0,28651.0,5626.0,1200.0,8925.0,94876.0
813,22,2000000,85.0,60,58771.0,11.1,0,13.7,0,38201.0,5626.0,1700.0,11900.0,124626.0
814,22,2500000,85.0,60,73463.0,11.1,0,13.8,0,47751.0,8874.0,2125.0,14875.0,157624.0
815,22,3000000,85.0,60,88156.0,11.1,0,13.7,0,57301.0,8874.0,2550.0,17850.0,187374.0
816,22,3500000,85.0,60,102848.0,11.1,0,13.8,0,66851.0,12180.0,2975.0,20825.0,220430.0
817,22,4000000,85.0,60,117541.0,11.1,0,13.7,0,76402.0,12180.0,3400.0,23800.0,250180.0
818,22,4500000,85.0,60,132234.0,11.1,0,13.7,0,85952.0,14790.0,3825.0,26775.0,282540.0
819,22,5000000,85.0,60,146926.0,11.1,0,13.7,0,95502.0,14790.0,4250.0,29750.0,312290.0
820,22,5500000,85.0,60,161619.0,11.1,0,13.8,0,105052.0,20300.0,4675.0,32725.0,347550.0
821,22,6000000,85.0,60,176312.0,11.1,0,13.7,0,114603.0,20300.0,5100.0,35700.0,377300.0
822,22,6500000,85.0,60,191004.0,11.1,0,13.7,0,124153.0,20300.0,5525.0,38675.0,407050.0
823,22,7000000,84.3,60,203995.0,11.1,0,13.7,0,132597.0,20300.0,5950.0,41300.0,433300.0
824,22,7500000,83.3,60,216135.0,11.1,0,13.8,0,140488.0,22040.0,6375.0,43750.0,459540.0
825,22,8000000,82.5,60,228275.0,11.1,0,13.8,0,148379.0,22040.0,6800.0,46200.0,484040.0
826,22,8500000,81.8,60,240415.0,11.1,0,13.8,0,156270.0,22040.0,7225.0,48650.0,508540.0
827,22,9000000,81.1,60,252555.0,11.1,0,13.8,0,164161.0,22040.0,7650.0,51100.0,533040.0
828,22,9500000,80.5,60,264696.0,11.1,0,13.8,0,172052.0,22040.0,8075.0,53550.0,557540.0
829,22,10000000,80.0,60,276836.0,11.1,0,13.8,0,179943.0,22040.0,8500.0,56000.0,582040.0
830,22,400000,85.0,120,7590.0,11.1,0,13.1,0,4934.0,1914.0,100.0,2380.0,25714.0
831,22,1500000,85.0,120,28463.0,11.1,0,13.3,0,18501.0,5626.0,1200.0,8925.0,94876.0
832,22,2000000,85.0,120,37950.0,11.1,0,13.3,0,24668.0,5626.0,1700.0,11900.0,124626.0
833,22,2500000,85.0,120,47438.0,11.1,0,13.3,0,30835.0,8874.0,2125.0,14875.0,157624.0
834,22,3000000,85.0,120,56926.0,11.1,0,13.3,0,37002.0,8874.0,2550.0,17850.0,187374.0
835,22,3500000,85.0,120,66413.0,11.1,0,13.3,0,43169.0,12180.0,2975.0,20825.0,220430.0
836,22,4000000,85.0,120,75901.0,11.1,0,13.3,0,49335.0,12180.0,3400.0,23800.0,250180.0
837,22,4500000,85.0,120,85388.0,11.1,0,13.3,0,55502.0,14790.0,3825.0,26775.0,282540.0
838,22,5000000,85.0,120,94876.0,11.1,0,13.3,0,61669.0,14790.0,4250.0,29750.0,312290.0
839,22,5500000,85.0,120,104363.0,11.1,0,13.3,0,67836.0,20300.0,4675.0,32725.0,347550.0
840,22,6000000,85.0,120,113851.0,11.1,0,13.3,0,74003.0,20300.0,5100.0,35700.0,377300.0
841,22,6500000,85.0,120,123339.0,11.1,0,13.3,0,80170.0,20300.0,5525.0,38675.0,407050.0
842,22,7000000,84.3,120,131737.0,11.1,0,13.3,0,85629.0,20300.0,5950.0,41300.0,433300.0
843,22,7500000,83.3,120,139590.0,11.1,0,13.3,0,90734.0,22040.0,6375.0,43750.0,459540.0
844,22,8000000,82.5,120,147444.0,11.1,0,13.3,0,95839.0,22040.0,6800.0,46200.0,484040.0
845,22,8500000,81.8,120,155298.0,11.1,0,13.3,0,100943.0,22040.0,7225.0,48650.0,508540.0
846,22,9000000,81.1,120,163151.0,11.1,0,13.3,0,106048.0,22040.0,7650.0,51100.0,533040.0
847,22,9500000,80.5,120,171005.0,11.1,0,13.3,0,111153.0,22040.0,8075.0,53550.0,557540.0
848,22,10000000,80.0,120,178858.0,11.1,0,13.3,0,116258.0,22040.0,8500.0,56000.0,582040.0
849,22,400000,85.0,180,6333.0,11.1,0,12.9,0,4117.0,1914.0,100.0,2380.0,25714.0
850,22,1500000,85.0,180,23750.0,11.1,0,13.1,0,15437.0,5626.0,1200.0,8925.0,94876.0
851,22,2000000,85.0,180,31666.0,11.1,0,13.1,0,20583.0,5626.0,1700.0,11900.0,124626.0
852,22,2500000,85.0,180,39583.0,11.1,0,13.1,0,25729.0,8874.0,2125.0,14875.0,157624.0
853,22,3000000,85.0,180,47499.0,11.1,0,13.1,0,30874.0,8874.0,2550.0,17850.0,187374.0
854,22,3500000,85.0,180,55416.0,11.1,0,13.1,0,36020.0,12180.0,2975.0,20825.0,220430.0
855,22,4000000,85.0,180,63332.0,11.1,0,13.1,0,41166.0,12180.0,3400.0,23800.0,250180.0
856,22,4500000,85.0,180,71249.0,11.1,0,13.1,0,46312.0,14790.0,3825.0,26775.0,282540.0
857,22,5000000,85.0,180,79165.0,11.1,0,13.1,0,51457.0,14790.0,4250.0,29750.0,312290.0
858,22,5500000,85.0,180,87082.0,11.1,0,13.1,0,56603.0,20300.0,4675.0,32725.0,347550.0
859,22,6000000,85.0,180,94998.0,11.1,0,13.1,0,61749.0,20300.0,5100.0,35700.0,377300.0
860,22,6500000,85.0,180,102915.0,11.1,0,13.1,0,66895.0,20300.0,5525.0,38675.0,407050.0
861,22,7000000,84.3,180,109927.0,11.1,0,13.1,0,71452.0,20300.0,5950.0,41300.0,433300.0
862,22,7500000,83.3,180,116486.0,11.1,0,13.1,0,75716.0,22040.0,6375.0,43750.0,459540.0
863,22,8000000,82.5,180,123046.0,11.1,0,13.1,0,79980.0,22040.0,6800.0,46200.0,484040.0
864,22,8500000,81.8,180,129606.0,11.1,0,13.1,0,84244.0,22040.0,7225.0,48650.0,508540.0
865,22,9000000,81.1,180,136166.0,11.1,0,13.1,0,88508.0,22040.0,7650.0,51100.0,533040.0
866,22,9500000,80.5,180,142725.0,11.1,0,13.1,0,92771.0,22040.0,8075.0,53550.0,557540.0
867,22,10000000,80.0,180,149285.0,11.1,0,13.1,0,97035.0,22040.0,8500.0,56000.0,582040.0
868,22,400000,85.0,240,5790.0,11.1,0,12.8,0,3763.0,1914.0,100.0,2380.0,25714.0
869,22,1500000,85.0,240,21712.0,11.1,0,12.9,0,14113.0,5626.0,1200.0,8925.0,94876.0
870,22,2000000,85.0,240,28949.0,11.1,0,12.9,0,18817.0,5626.0,1700.0,11900.0,124626.0
871,22,2500000,85.0,240,36186.0,11.1,0,12.9,0,23521.0,8874.0,2125.0,14875.0,157624.0
872,22,3000000,85.0,240,43424.0,11.1,0,12.9,0,28225.0,8874.0,2550.0,17850.0,187374.0
873,22,3500000,85.0,240,50661.0,11.1,0,12.9,0,32930.0,12180.0,2975.0,20825.0,220430.0
874,22,4000000,85.0,240,57898.0,11.1,0,12.9,0,37634.0,12180.0,3400.0,23800.0,250180.0
875,22,4500000,85.0,240,65136.0,11.1,0,12.9,0,42338.0,14790.0,3825.0,26775.0,282540.0
876,22,5000000,85.0,240,72373.0,11.1,0,12.9,0,47042.0,14790.0,4250.0,29750.0,312290.0
877,22,5500000,85.0,240,79610.0,11.1,0,12.9,0,51747.0,20300.0,4675.0,32725.0,347550.0
878,22,6000000,85.0,240,86847.0,11.1,0,12.9,0,56451.0,20300.0,5100.0,35700.0,377300.0
879,22,6500000,85.0,240,94085.0,11.1,0,12.9,0,61155.0,20300.0,5525.0,38675.0,407050.0
880,22,7000000,84.3,240,100497.0,11.1,0,12.9,0,65323.0,20300.0,5950.0,41300.0,433300.0
881,22,7500000,83.3,240,106498.0,11.1,0,12.9,0,69224.0,22040.0,6375.0,43750.0,459540.0
882,22,8000000,82.5,240,112498.0,11.1,0,12.9,0,73124.0,22040.0,6800.0,46200.0,484040.0
883,22,8500000,81.8,240,118498.0,11.1,0,13.0,0,77024.0,22040.0,7225.0,48650.0,508540.0
884,22,9000000,81.1,240,124499.0,11.1,0,13.0,0,80924.0,22040.0,7650.0,51100.0,533040.0
885,22,9500000,80.5,240,130499.0,11.1,0,13.0,0,84824.0,22040.0,8075.0,53550.0,557540.0
886,22,10000000,80.0,240,136500.0,11.1,0,13.0,0,88725.0,22040.0,8500.0,56000.0,582040.0
